Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome,IncomePerPerson,PitchEffectiveness,FamilySize,IsFrequentTraveller,ProdTaken
38.0,0,1,16.0,3,1,3,3.0,0,3.0,1,1.0,0,5,0,0.0,1,17684.0,5894.67,15.0,3.0,0,0
34.0,1,3,7.0,3,1,3,2.0,1,5.0,1,3.0,0,4,0,1.0,2,22715.0,7571.67,8.0,4.0,0,0
21.0,0,3,15.0,3,1,2,3.0,0,3.0,2,2.0,0,4,1,0.0,1,17610.0,8805.0,12.0,2.0,0,0
36.0,1,3,22.0,3,0,3,4.0,1,5.0,0,5.0,0,5,1,0.0,2,20647.0,6882.33,20.0,3.0,1,0
39.0,1,3,16.0,3,1,4,5.0,0,4.0,0,2.0,0,4,0,1.0,1,21577.0,5394.25,20.0,5.0,0,0
56.0,1,1,15.0,3,0,3,4.0,4,3.0,1,4.0,1,3,0,2.0,0,33434.0,11144.67,12.0,5.0,1,0
35.0,0,1,10.0,2,1,3,5.0,0,3.0,1,5.0,0,1,0,1.0,1,21657.0,7219.0,5.0,4.0,1,0
27.0,1,1,10.0,2,0,3,3.0,0,3.0,2,2.0,0,1,0,0.0,1,17318.0,5772.67,3.0,3.0,0,0
37.0,1,1,10.0,1,1,2,4.0,1,4.0,2,6.0,0,2,1,1.0,2,23163.0,11581.5,8.0,3.0,1,0
43.0,1,1,19.0,3,1,3,4.0,0,4.0,1,2.0,0,1,1,2.0,1,21444.0,7148.0,4.0,5.0,0,0
55.0,1,1,8.0,3,1,2,4.0,2,5.0,1,1.0,0,5,0,1.0,4,34038.0,17019.0,20.0,3.0,0,0
44.0,1,1,9.0,2,1,2,3.0,0,5.0,0,5.0,0,5,1,1.0,1,17362.0,8681.0,15.0,3.0,1,1
45.0,1,3,8.0,1,1,2,5.0,1,3.0,2,1.0,0,5,0,0.0,2,21632.0,10816.0,25.0,2.0,0,0
39.0,1,1,6.0,3,1,2,1.0,3,3.0,1,1.0,0,3,1,0.0,3,24613.0,12306.5,3.0,2.0,0,0
28.0,0,3,9.0,2,1,3,6.0,1,3.0,2,5.0,0,4,1,2.0,2,23749.0,7916.33,24.0,5.0,1,0
42.0,1,1,19.0,1,0,3,4.0,2,3.0,0,3.0,0,4,1,1.0,4,38223.0,12741.0,16.0,4.0,0,1
33.0,1,1,6.0,2,0,2,4.0,1,3.0,2,1.0,0,4,0,0.0,2,21949.0,10974.5,16.0,2.0,0,0
45.0,1,1,35.0,1,1,2,3.0,3,3.0,0,5.0,1,5,1,0.0,3,24380.0,12190.0,15.0,2.0,1,0
30.0,1,3,14.0,2,1,3,3.0,3,3.0,1,6.0,0,3,1,0.0,3,22264.0,7421.33,9.0,3.0,1,0
55.0,1,3,10.0,3,0,3,4.0,1,5.0,1,4.0,0,4,1,1.0,2,24618.0,8206.0,16.0,4.0,1,0
37.0,1,1,34.0,3,1,4,4.0,1,3.0,1,8.0,0,3,0,1.0,2,23915.0,5978.75,12.0,5.0,1,0
36.0,0,1,8.0,3,1,4,4.0,0,4.0,1,3.0,1,3,1,1.0,1,22927.0,5731.75,12.0,5.0,0,1
43.0,1,3,22.0,3,0,3,3.0,4,3.0,1,6.0,1,3,0,0.0,0,31064.0,10354.67,9.0,3.0,1,0
37.0,1,1,17.0,1,0,4,4.0,3,3.0,0,5.0,0,3,0,3.0,3,25772.0,6443.0,12.0,7.0,1,0
30.0,1,3,12.0,3,1,3,5.0,1,4.0,1,3.0,1,5,0,1.0,2,22865.0,7621.67,25.0,4.0,0,0
33.0,0,3,12.0,2,1,3,4.0,1,4.0,1,3.0,0,3,1,2.0,2,25202.0,8400.67,12.0,5.0,0,0
59.0,1,3,6.0,1,1,3,3.0,3,3.0,0,4.0,1,2,0,1.0,3,26904.0,8968.0,6.0,4.0,1,0
28.0,1,1,7.0,1,1,3,4.0,0,5.0,2,7.0,0,3,1,1.0,1,17080.0,5693.33,12.0,4.0,1,1
32.0,1,1,8.0,1,1,3,3.0,0,5.0,2,2.0,0,1,1,1.0,1,17439.0,5813.0,3.0,4.0,0,0
46.0,1,3,6.0,3,0,3,3.0,3,5.0,1,2.0,0,2,1,1.0,3,25453.0,8484.33,6.0,4.0,0,0
36.0,0,1,32.0,2,0,4,4.0,0,4.0,1,3.0,1,3,0,1.0,1,20700.0,5175.0,12.0,5.0,0,1
43.0,1,1,9.0,3,0,3,5.0,0,5.0,1,2.0,1,4,1,1.0,1,21271.0,7090.33,20.0,4.0,0,0
42.0,1,3,20.0,3,0,3,4.0,1,3.0,2,1.0,0,3,1,0.0,2,21244.0,7081.33,12.0,3.0,0,0
43.0,1,1,18.0,2,1,2,4.0,4,4.0,1,2.0,0,3,1,1.0,0,29336.0,14668.0,12.0,3.0,0,0
35.0,1,1,34.0,3,0,4,4.0,0,4.0,2,4.0,0,3,0,1.0,1,20989.0,5247.25,12.0,5.0,1,0
47.0,1,2,12.0,3,1,4,4.0,1,4.0,1,2.0,1,5,0,2.0,2,23699.0,5924.75,20.0,6.0,0,0
36.0,0,3,9.0,3,1,2,4.0,3,3.0,0,5.0,0,2,0,1.0,3,24699.0,12349.5,8.0,3.0,1,0
30.0,1,1,10.0,3,1,4,5.0,3,3.0,1,3.0,0,1,0,3.0,3,30613.0,7653.25,5.0,7.0,0,0
31.0,0,3,32.0,3,1,3,3.0,1,3.0,1,2.0,1,3,0,1.0,2,20617.0,6872.33,9.0,4.0,0,1
36.0,1,1,29.0,2,0,4,3.0,3,4.0,1,2.0,0,5,1,2.0,3,30674.0,7668.5,15.0,6.0,0,0
43.0,1,1,14.0,3,0,4,2.0,1,4.0,0,8.0,1,1,0,1.0,2,21050.0,5262.5,2.0,5.0,1,0
38.0,1,3,8.0,3,1,2,3.0,3,4.0,2,1.0,0,4,1,1.0,3,22351.0,11175.5,12.0,3.0,0,0
27.0,0,3,6.0,3,1,3,3.0,1,4.0,0,1.0,1,2,0,2.0,2,21349.0,7116.33,6.0,5.0,0,0
40.0,0,1,9.0,1,0,4,4.0,3,3.0,2,2.0,0,1,1,3.0,3,29616.0,7404.0,4.0,7.0,0,0
28.0,1,1,9.0,2,0,3,4.0,0,5.0,1,3.0,0,3,1,2.0,1,21019.0,7006.33,12.0,5.0,0,0
29.0,1,1,24.0,3,1,4,4.0,1,5.0,1,3.0,0,2,0,1.0,2,23236.0,5809.0,8.0,5.0,0,0
33.0,0,3,33.0,3,1,4,4.0,1,3.0,1,2.0,0,4,1,2.0,2,23143.0,5785.75,16.0,6.0,0,0
48.0,1,1,6.0,2,1,3,4.0,3,3.0,2,1.0,1,5,0,0.0,3,20381.0,6793.67,20.0,3.0,0,1
23.0,1,1,9.0,1,1,4,4.0,0,3.0,0,2.0,0,5,1,3.0,1,21201.0,5300.25,20.0,7.0,0,0
43.0,0,1,33.0,2,0,2,3.0,3,5.0,1,1.0,0,4,1,0.0,3,25820.0,12910.0,12.0,2.0,0,0
36.0,1,1,9.0,2,0,4,4.0,0,5.0,1,3.0,1,1,1,2.0,1,20752.0,5188.0,4.0,6.0,0,1
38.0,1,1,7.0,2,1,3,5.0,1,3.0,1,3.0,0,5,0,1.0,2,24671.0,8223.67,25.0,4.0,0,0
37.0,1,1,16.0,3,1,4,5.0,0,3.0,0,2.0,1,2,0,2.0,1,22066.0,5516.5,10.0,6.0,0,1
32.0,1,1,9.0,2,0,2,3.0,3,3.0,2,4.0,0,2,1,1.0,3,26159.0,13079.5,6.0,3.0,1,0
20.0,1,1,16.0,3,1,2,3.0,0,3.0,2,2.0,1,5,0,0.0,1,16009.0,8004.5,15.0,2.0,0,1
34.0,0,3,32.0,3,0,3,4.0,1,3.0,0,3.0,0,3,0,2.0,2,23217.0,7739.0,12.0,5.0,0,0
33.0,1,1,13.0,2,1,3,4.0,0,3.0,2,5.0,0,2,0,2.0,1,21716.0,7238.67,8.0,5.0,1,0
42.0,1,3,27.0,3,0,4,4.0,0,4.0,2,3.0,1,4,0,3.0,1,21818.0,5454.5,16.0,7.0,0,1
37.0,0,3,18.0,1,0,4,4.0,3,3.0,0,2.0,0,5,0,1.0,3,28416.0,7104.0,20.0,5.0,0,0
50.0,0,1,6.0,2,0,3,3.0,2,4.0,1,4.0,1,1,0,2.0,4,33172.0,11057.33,3.0,5.0,1,0
34.0,1,3,15.0,2,0,3,3.0,1,3.0,1,2.0,0,1,0,0.0,2,20714.0,6904.67,3.0,3.0,0,0
34.0,1,1,35.0,2,1,4,4.0,1,3.0,1,3.0,1,1,1,1.0,2,23885.0,5971.25,4.0,5.0,0,0
41.0,1,3,8.0,2,0,3,3.0,4,5.0,0,1.0,0,5,1,1.0,0,31595.0,10531.67,15.0,4.0,0,0
35.0,1,1,24.0,2,0,3,4.0,0,3.0,2,3.0,1,5,1,1.0,1,23216.0,7738.67,20.0,4.0,0,1
24.0,1,1,11.0,3,0,3,4.0,0,4.0,2,3.0,0,3,1,2.0,1,21973.0,7324.33,12.0,5.0,0,0
31.0,1,2,16.0,2,1,3,4.0,1,3.0,0,2.0,1,3,1,2.0,2,25025.0,8341.67,12.0,5.0,0,0
20.0,1,3,12.0,2,1,4,4.0,3,4.0,2,2.0,1,4,1,1.0,3,21672.0,5418.0,16.0,5.0,0,1
38.0,0,1,8.0,3,0,2,4.0,0,4.0,2,2.0,0,1,1,0.0,1,17440.0,8720.0,4.0,2.0,0,0
53.0,1,1,12.0,2,1,2,3.0,1,3.0,2,3.0,0,5,1,1.0,2,17450.0,8725.0,15.0,3.0,0,0
33.0,1,1,9.0,3,0,4,3.0,1,3.0,2,2.0,0,3,1,3.0,2,23733.0,5933.25,9.0,7.0,0,0
35.0,0,3,9.0,3,0,4,4.0,0,3.0,1,8.0,0,5,0,1.0,1,20909.0,5227.25,20.0,5.0,1,0
39.0,0,1,17.0,3,1,4,4.0,0,3.0,0,2.0,0,5,0,3.0,1,21362.0,5340.5,20.0,7.0,0,0
38.0,0,1,35.0,2,0,2,3.0,1,3.0,2,2.0,0,3,1,0.0,2,17406.0,8703.0,9.0,2.0,0,0
47.0,1,1,8.0,2,0,2,3.0,4,3.0,0,2.0,1,4,1,0.0,0,31752.0,15876.0,12.0,2.0,0,0
31.0,1,3,17.0,3,1,4,5.0,1,3.0,1,3.0,0,1,0,2.0,2,25256.0,6314.0,5.0,6.0,0,0
40.0,1,2,24.0,2,1,2,1.0,0,5.0,1,1.0,0,1,1,1.0,1,17387.0,8693.5,1.0,3.0,0,1
28.0,0,1,12.0,2,1,2,4.0,0,3.0,1,2.0,1,4,1,1.0,1,17703.0,8851.5,16.0,3.0,0,0
30.0,1,1,15.0,2,1,4,6.0,0,5.0,1,3.0,1,3,0,2.0,1,20797.0,5199.25,18.0,6.0,0,1
42.0,1,3,13.0,2,0,4,4.0,3,3.0,2,5.0,1,1,0,1.0,3,32269.0,8067.25,4.0,5.0,1,0
26.0,1,1,13.0,3,0,2,4.0,3,5.0,1,1.0,1,4,1,1.0,3,17875.0,8937.5,16.0,3.0,0,1
36.0,0,3,9.0,3,1,2,4.0,3,3.0,1,5.0,0,1,0,0.0,3,24699.0,12349.5,4.0,2.0,1,0
42.0,1,1,8.0,3,1,2,3.0,4,5.0,0,1.0,0,3,1,1.0,0,32665.0,16332.5,9.0,3.0,0,0
35.0,1,3,14.0,1,1,3,4.0,0,3.0,1,2.0,1,1,0,2.0,1,20986.0,6995.33,4.0,5.0,0,0
31.0,1,3,13.0,2,1,2,4.0,0,3.0,1,4.0,0,4,1,1.0,1,17329.0,8664.5,16.0,3.0,1,0
37.0,1,3,10.0,2,1,3,5.0,3,3.0,0,3.0,1,2,1,1.0,3,29003.0,9667.67,10.0,4.0,0,1
44.0,1,3,11.0,3,1,2,3.0,2,4.0,0,1.0,0,5,1,1.0,4,33213.0,16606.5,15.0,3.0,0,0
29.0,1,1,27.0,2,0,2,2.0,3,5.0,1,2.0,0,5,1,1.0,3,24980.0,12490.0,10.0,3.0,0,0
45.0,1,3,17.0,2,0,2,3.0,4,3.0,0,4.0,0,4,1,1.0,0,32650.0,16325.0,12.0,3.0,1,0
25.0,1,1,36.0,3,1,4,4.0,0,5.0,1,3.0,0,4,1,2.0,1,22585.0,5646.25,16.0,6.0,0,0
27.0,0,1,15.0,3,1,2,3.0,0,4.0,1,7.0,0,3,0,0.0,1,17024.0,8512.0,9.0,2.0,1,0
27.0,0,1,10.0,1,1,4,4.0,0,5.0,2,2.0,0,3,0,3.0,1,21780.0,5445.0,12.0,7.0,0,1
45.0,1,1,16.0,2,1,4,4.0,0,5.0,0,3.0,1,3,1,1.0,1,21237.0,5309.25,12.0,5.0,0,0
37.0,1,2,16.0,1,0,3,4.0,0,3.0,1,3.0,0,1,1,1.0,1,24088.0,8029.33,4.0,4.0,0,1
47.0,1,3,17.0,3,0,4,5.0,3,3.0,0,4.0,1,2,1,2.0,3,27749.0,6937.25,10.0,6.0,1,0
33.0,1,1,9.0,3,0,4,4.0,0,4.0,0,3.0,0,4,0,1.0,1,21048.0,5262.0,16.0,5.0,0,0
31.0,1,3,19.0,1,0,3,4.0,1,3.0,2,2.0,0,2,1,1.0,2,25255.0,8418.33,8.0,4.0,0,0
44.0,1,2,6.0,3,1,3,4.0,3,5.0,0,1.0,0,4,1,0.0,3,25482.0,8494.0,16.0,3.0,0,1
41.0,0,3,31.0,2,0,4,2.0,4,4.0,2,6.0,1,3,1,1.0,0,31872.0,7968.0,6.0,5.0,1,1
46.0,0,1,14.0,2,1,4,3.0,1,3.0,0,6.0,0,2,0,3.0,2,25112.0,6278.0,6.0,7.0,1,0
24.0,1,1,6.0,3,1,3,3.0,0,3.0,0,3.0,1,3,1,2.0,1,17293.0,5764.33,9.0,5.0,0,1
30.0,1,1,16.0,3,0,3,4.0,0,3.0,1,2.0,0,5,1,2.0,1,21652.0,7217.33,20.0,5.0,0,0
35.0,0,1,31.0,2,0,3,3.0,0,4.0,1,2.0,1,3,1,1.0,1,17022.0,5674.0,9.0,4.0,0,1
35.0,1,3,9.0,2,1,3,3.0,3,3.0,1,7.0,0,5,0,2.0,3,22823.0,7607.67,15.0,5.0,1,0
34.0,0,1,10.0,2,0,3,4.0,0,3.0,0,3.0,1,5,1,2.0,1,21587.0,7195.67,20.0,5.0,0,0
52.0,1,1,5.0,2,1,2,3.0,3,4.0,2,1.0,0,3,1,1.0,3,25445.0,12722.5,9.0,3.0,0,0
32.0,1,3,14.0,1,1,4,3.0,1,3.0,0,6.0,0,2,1,1.0,2,25607.0,6401.75,6.0,5.0,1,0
31.0,1,1,23.0,2,1,3,4.0,0,3.0,1,3.0,0,1,0,1.0,1,21540.0,7180.0,4.0,4.0,0,0
50.0,1,3,9.0,3,1,2,4.0,0,3.0,1,2.0,1,4,1,1.0,1,17683.0,8841.5,16.0,3.0,0,1
36.0,0,3,25.0,3,0,4,4.0,1,3.0,0,2.0,1,5,1,3.0,2,23292.0,5823.0,20.0,7.0,0,1
52.0,1,3,31.0,3,0,3,5.0,1,4.0,2,2.0,1,5,1,2.0,2,21516.0,7172.0,25.0,5.0,0,1
39.0,1,1,24.0,2,0,4,5.0,3,3.0,0,2.0,0,2,0,3.0,3,27501.0,6875.25,10.0,7.0,0,0
33.0,0,3,22.0,2,0,2,3.0,1,3.0,1,2.0,1,1,0,0.0,2,20368.0,10184.0,3.0,2.0,0,0
40.0,0,1,15.0,2,0,3,4.0,0,3.0,0,3.0,0,2,0,1.0,1,22433.0,7477.67,8.0,4.0,0,0
37.0,1,2,20.0,2,1,3,4.0,0,4.0,0,6.0,0,3,1,1.0,1,20821.0,6940.33,12.0,4.0,1,0
40.0,1,1,10.0,3,0,2,3.0,2,3.0,1,2.0,0,5,1,1.0,4,34033.0,17016.5,15.0,3.0,0,0
22.0,1,3,19.0,2,0,3,2.0,0,4.0,2,3.0,0,5,0,2.0,1,21394.0,7131.33,10.0,5.0,0,1
26.0,1,1,6.0,2,0,2,4.0,0,3.0,1,2.0,1,4,0,0.0,1,17933.0,8966.5,16.0,2.0,0,0
32.0,0,1,16.0,3,1,3,5.0,0,5.0,2,2.0,1,3,1,1.0,1,20999.0,6999.67,15.0,4.0,0,1
48.0,0,3,34.0,2,0,4,2.0,1,3.0,2,6.0,1,4,0,2.0,2,25075.0,6268.75,8.0,6.0,1,1
35.0,1,1,29.0,2,1,2,4.0,1,3.0,0,4.0,1,4,1,1.0,2,20916.0,10458.0,16.0,3.0,1,1
40.0,1,1,25.0,2,1,3,4.0,1,3.0,2,2.0,0,3,0,1.0,2,23212.0,7737.33,12.0,4.0,0,0
30.0,1,3,16.0,3,1,3,4.0,1,3.0,1,2.0,0,1,0,1.0,2,21578.0,7192.67,4.0,4.0,0,0
30.0,0,1,9.0,3,1,3,5.0,0,5.0,2,2.0,0,4,1,2.0,1,22017.0,7339.0,20.0,5.0,0,1
29.0,1,3,9.0,3,0,3,4.0,1,4.0,1,3.0,1,3,1,2.0,2,23457.0,7819.0,12.0,5.0,0,0
27.0,1,3,36.0,3,1,3,4.0,1,3.0,1,7.0,0,5,0,1.0,2,22984.0,7661.33,20.0,4.0,1,0
34.0,1,3,21.0,3,0,3,3.0,1,5.0,2,2.0,0,1,1,2.0,2,21125.0,7041.67,3.0,5.0,0,0
30.0,1,1,13.0,3,0,3,4.0,0,3.0,1,3.0,0,3,0,2.0,1,21809.0,7269.67,12.0,5.0,0,0
29.0,0,1,8.0,3,1,2,4.0,0,5.0,2,1.0,0,4,1,1.0,1,18339.0,9169.5,16.0,3.0,0,1
36.0,1,3,25.0,3,0,3,4.0,1,3.0,1,3.0,0,4,1,2.0,2,23279.0,7759.67,16.0,5.0,0,0
38.0,0,1,17.0,3,1,4,4.0,3,3.0,1,8.0,0,3,1,3.0,3,28726.0,7181.5,12.0,7.0,1,1
35.0,1,1,27.0,1,0,3,2.0,0,3.0,0,2.0,0,1,1,1.0,1,21263.0,7087.67,2.0,4.0,0,0
29.0,1,1,10.0,1,0,3,4.0,0,5.0,1,2.0,0,4,0,0.0,1,17109.0,5703.0,16.0,3.0,0,0
19.0,1,3,16.0,3,1,3,4.0,0,3.0,2,3.0,0,5,0,2.0,1,20289.0,6763.0,20.0,5.0,0,1
28.0,1,1,6.0,2,0,3,5.0,0,4.0,2,1.0,1,2,1,0.0,1,17216.0,5738.67,10.0,3.0,0,1
37.0,0,3,25.0,3,1,2,3.0,3,4.0,2,2.0,1,5,0,0.0,3,22642.0,11321.0,15.0,2.0,0,0
44.0,1,3,34.0,3,0,2,1.0,4,3.0,1,4.0,1,1,1,0.0,0,28320.0,14160.0,1.0,2.0,1,0
22.0,1,1,14.0,2,1,3,5.0,0,5.0,0,2.0,0,2,1,0.0,1,17451.0,5817.0,10.0,3.0,0,0
32.0,1,1,11.0,2,1,3,1.0,0,4.0,1,1.0,1,1,1,2.0,1,18298.0,6099.33,1.0,5.0,0,0
31.0,0,1,9.0,3,1,3,3.0,3,3.0,1,1.0,0,4,1,2.0,3,28675.0,9558.33,12.0,5.0,0,0
31.0,0,3,6.0,2,0,2,5.0,0,3.0,2,2.0,0,3,1,1.0,1,16359.0,8179.5,15.0,3.0,0,1
29.0,1,1,24.0,3,1,2,4.0,0,3.0,2,2.0,1,3,0,1.0,1,17389.0,8694.5,12.0,3.0,0,1
33.0,0,3,6.0,2,0,2,2.0,1,5.0,0,3.0,0,3,1,0.0,2,20376.0,10188.0,6.0,2.0,0,0
48.0,1,1,6.0,2,1,3,4.0,3,3.0,2,1.0,1,5,0,2.0,3,20381.0,6793.67,20.0,5.0,0,1
41.0,1,3,6.0,2,0,3,3.0,1,3.0,2,1.0,1,4,0,2.0,2,20993.0,6997.67,12.0,5.0,0,1
30.0,1,1,11.0,1,0,2,3.0,0,5.0,1,6.0,0,5,1,1.0,1,18204.0,9102.0,15.0,3.0,1,0
42.0,1,1,7.0,2,1,4,4.0,0,3.0,1,5.0,0,1,0,1.0,1,21460.0,5365.0,4.0,5.0,1,0
29.0,1,1,16.0,3,0,4,4.0,0,3.0,1,7.0,0,3,0,1.0,1,21055.0,5263.75,12.0,5.0,1,0
40.0,1,2,9.0,2,0,3,5.0,1,3.0,0,2.0,0,3,0,1.0,2,23882.0,7960.67,15.0,4.0,0,0
40.0,1,3,10.0,3,0,3,4.0,1,3.0,1,6.0,1,4,1,2.0,2,23916.0,7972.0,16.0,5.0,1,1
33.0,1,1,15.0,3,1,2,3.0,0,3.0,1,1.0,0,1,0,1.0,1,17781.0,8890.5,3.0,3.0,0,0
31.0,0,3,19.0,2,1,4,5.0,0,5.0,1,3.0,0,5,1,3.0,1,20711.0,5177.75,25.0,7.0,0,1
38.0,0,1,18.0,2,1,3,4.0,3,3.0,1,3.0,1,3,1,2.0,3,30863.0,10287.67,12.0,5.0,0,0
38.0,1,1,32.0,3,0,3,5.0,1,3.0,1,2.0,0,3,0,2.0,2,24409.0,8136.33,15.0,5.0,0,0
48.0,0,1,6.0,3,1,2,1.0,4,3.0,2,3.0,0,2,0,0.0,0,31885.0,15942.5,2.0,2.0,0,0
44.0,1,1,15.0,2,0,4,4.0,1,3.0,1,6.0,1,2,0,1.0,2,23200.0,5800.0,8.0,5.0,1,0
36.0,1,1,13.0,2,1,4,4.0,0,3.0,0,2.0,1,3,1,2.0,1,22184.0,5546.0,12.0,6.0,0,0
29.0,0,1,31.0,1,1,4,5.0,3,5.0,2,3.0,0,2,0,1.0,3,27400.0,6850.0,10.0,5.0,0,1
30.0,0,1,29.0,2,1,3,5.0,0,3.0,1,2.0,0,3,0,0.0,1,17613.0,5871.0,15.0,3.0,0,0
34.0,0,1,12.0,2,0,4,4.0,3,4.0,1,8.0,0,3,1,2.0,3,30556.0,7639.0,12.0,6.0,1,0
27.0,1,1,14.0,3,0,3,5.0,3,5.0,1,2.0,1,4,1,2.0,3,21553.0,7184.33,20.0,5.0,0,1
39.0,1,1,6.0,2,0,3,4.0,4,3.0,0,2.0,0,3,0,1.0,0,27742.0,9247.33,12.0,4.0,0,0
53.0,0,1,26.0,3,1,3,4.0,0,3.0,0,2.0,0,3,1,1.0,1,22936.0,7645.33,12.0,4.0,0,0
35.0,1,3,15.0,2,0,4,4.0,1,5.0,0,7.0,0,2,1,1.0,2,25178.0,6294.5,8.0,5.0,1,0
28.0,1,1,11.0,2,1,3,2.0,1,4.0,1,3.0,1,4,1,1.0,2,24820.0,8273.33,8.0,4.0,0,0
27.0,1,3,8.0,3,1,2,3.0,0,5.0,1,1.0,0,5,1,1.0,1,18041.0,9020.5,15.0,3.0,0,1
42.0,0,1,8.0,2,1,2,3.0,4,3.0,0,1.0,1,4,0,1.0,0,32861.0,16430.5,12.0,3.0,0,0
36.0,0,3,16.0,3,1,2,3.0,3,3.0,2,2.0,0,2,1,1.0,3,24980.0,12490.0,6.0,3.0,0,0
47.0,1,3,7.0,3,0,4,4.0,3,5.0,1,3.0,0,1,1,3.0,3,29131.0,7282.75,4.0,7.0,0,0
35.0,1,1,17.0,2,1,3,4.0,0,4.0,1,3.0,0,2,1,1.0,1,20686.0,6895.33,8.0,4.0,0,0
44.0,1,3,6.0,3,0,3,3.0,1,5.0,1,6.0,1,1,1,1.0,2,20454.0,6818.0,3.0,4.0,1,0
51.0,1,3,27.0,3,1,3,3.0,1,3.0,2,1.0,1,5,1,1.0,2,20441.0,6813.67,15.0,4.0,0,0
35.0,1,1,15.0,3,0,4,4.0,1,3.0,2,5.0,0,4,1,2.0,2,24820.0,6205.0,16.0,6.0,1,0
58.0,1,1,11.0,1,0,2,4.0,3,4.0,1,3.0,1,5,1,1.0,3,25552.0,12776.0,20.0,3.0,0,0
59.0,1,2,12.0,3,1,2,3.0,0,3.0,1,1.0,0,4,0,0.0,1,17267.0,8633.5,12.0,2.0,0,0
40.0,1,1,26.0,2,1,3,4.0,1,3.0,1,2.0,0,5,1,1.0,2,22580.0,7526.67,20.0,4.0,0,0
37.0,0,3,6.0,3,1,2,5.0,1,3.0,1,2.0,0,1,0,1.0,2,24525.0,12262.5,5.0,3.0,0,0
47.0,1,1,9.0,1,1,3,4.0,1,3.0,1,4.0,0,2,1,1.0,2,26057.0,8685.67,8.0,4.0,1,0
34.0,1,2,10.0,2,1,3,4.0,0,4.0,1,5.0,1,5,0,2.0,1,20955.0,6985.0,20.0,5.0,1,0
37.0,1,1,9.0,2,0,3,4.0,1,4.0,2,2.0,1,3,1,1.0,2,24088.0,8029.33,12.0,4.0,0,0
47.0,0,3,33.0,2,0,3,1.0,1,3.0,2,5.0,1,4,0,1.0,2,21397.0,7132.33,4.0,4.0,1,1
31.0,1,1,16.0,3,1,3,5.0,0,3.0,2,3.0,0,4,0,2.0,1,20884.0,6961.33,20.0,5.0,0,0
35.0,1,3,23.0,2,1,3,3.0,1,5.0,0,4.0,1,3,1,1.0,2,23966.0,7988.67,9.0,4.0,1,0
23.0,1,1,7.0,2,1,3,5.0,1,3.0,0,8.0,0,2,1,1.0,2,23453.0,7817.67,10.0,4.0,1,0
22.0,1,1,14.0,2,1,3,5.0,0,5.0,1,2.0,0,1,0,1.0,1,17451.0,5817.0,5.0,4.0,0,0
59.0,1,2,12.0,3,1,2,3.0,0,3.0,0,1.0,0,4,1,0.0,1,17267.0,8633.5,12.0,2.0,0,0
21.0,1,1,16.0,2,0,2,4.0,0,5.0,2,2.0,0,3,0,1.0,1,16416.0,8208.0,12.0,3.0,0,1
38.0,1,3,13.0,3,0,2,2.0,1,5.0,1,2.0,1,3,0,0.0,2,20605.0,10302.5,6.0,2.0,0,0
31.0,1,3,12.0,3,1,3,1.0,1,3.0,1,5.0,0,5,1,1.0,2,20460.0,6820.0,5.0,4.0,1,0
32.0,1,3,13.0,3,1,4,3.0,1,3.0,1,6.0,0,5,1,3.0,2,24138.0,6034.5,15.0,7.0,1,0
37.0,0,3,10.0,3,1,3,5.0,3,3.0,1,6.0,0,1,0,1.0,3,28377.0,9459.0,5.0,4.0,1,0
26.0,0,1,9.0,2,1,4,2.0,1,3.0,1,3.0,0,1,0,2.0,2,23884.0,5971.0,2.0,6.0,0,0
54.0,1,1,25.0,3,0,3,3.0,1,5.0,1,1.0,1,3,0,2.0,2,20485.0,6828.33,9.0,5.0,0,0
35.0,1,1,22.0,3,1,2,1.0,0,4.0,1,1.0,0,4,1,1.0,1,17426.0,8713.0,4.0,3.0,0,0
56.0,1,3,20.0,3,1,3,2.0,4,3.0,2,8.0,1,3,1,2.0,0,32373.0,10791.0,6.0,5.0,1,1
29.0,1,1,15.0,2,0,4,4.0,0,3.0,2,3.0,0,4,1,2.0,1,21988.0,5497.0,16.0,6.0,0,0
29.0,1,3,29.0,2,0,2,4.0,3,5.0,1,2.0,0,3,1,1.0,3,22336.0,11168.0,12.0,3.0,0,1
46.0,0,1,14.0,2,1,4,4.0,3,5.0,1,3.0,0,2,1,3.0,3,23888.0,5972.0,8.0,7.0,0,0
41.0,1,3,26.0,3,0,3,3.0,0,4.0,2,2.0,1,4,0,1.0,1,18140.0,6046.67,12.0,4.0,0,1
34.0,1,3,14.0,1,1,3,1.0,1,3.0,1,2.0,0,1,0,2.0,2,21799.0,7266.33,1.0,5.0,0,0
25.0,1,1,28.0,1,1,3,5.0,0,5.0,1,2.0,0,3,0,1.0,1,20974.0,6991.33,15.0,4.0,0,0
56.0,0,3,9.0,2,0,3,5.0,0,3.0,2,2.0,0,5,0,1.0,1,32255.0,10751.67,25.0,4.0,0,1
37.0,1,3,16.0,2,0,2,4.0,1,3.0,1,3.0,1,4,0,0.0,2,21694.0,10847.0,16.0,2.0,0,0
25.0,1,3,7.0,1,0,4,4.0,0,4.0,2,3.0,1,4,0,1.0,1,21880.0,5470.0,16.0,5.0,0,1
